|                                   col0_1 |                                    col0_2 |         aperture_sum_3 |       aperture_sum_4 |       aperture_sum_5 |
| 2351.8978398507693 .. 2701.2264785304865 |    279.1102326548821 .. -23.9065274229476 |    -1.0040913237145215 |   -6.366682986806072 |   -5.362591663091551 |
| 2519.3463025086007 .. 2701.0394853006947 |  279.1082168513796 .. -23.906529578492087 |    -2.1194891178320683 |   -7.069706048423804 |   -4.950216930591735 |
| 3818.8566999238456 .. 2700.6535350186646 |  279.09257288652884 .. -23.90653369018774 |    -2.9681670922362584 |    -7.99681387426523 |  -5.0286467820289715 |
|    5766.887868059175 .. 2700.58826948554 |   279.06912180251874 .. -23.9065312406295 |    -1.4901916981858165 |   -6.616105212440652 |   -5.125913514254835 |
|   1442.635515414709 .. 2702.366386620329 |  279.1211786728037 .. -23.906513889051897 |    -0.2589825076588654 |   -5.970156034688174 |   -5.711173527029309 |
|  1453.2723192314306 .. 2701.687948989096 |   279.121050624351 .. -23.906521371677773 |     0.9397431754737182 |   -5.632922955014306 |   -6.572666130488024 |
|  2050.0846701250307 .. 2702.169804721647 |  279.1138659871539 .. -23.906516798879416 |    -2.0125437983169547 |   -7.120720704584487 |   -5.108176906267532 |
| 2654.1473856026155 .. 2702.3882215723465 |   279.1065940678394 .. -23.90651479436493 |    -2.8784280732323992 |   -7.698049767344514 |   -4.819621694112115 |
|  2932.251750580865 .. 2701.7253239308975 |   279.1032461498542 .. -23.90652215879983 |    -0.9356672051971116 |   -6.327730290629086 |   -5.392063085431975 |
|  3303.6332724819654 .. 2702.056853654951 | 279.09877532841097 .. -23.906518489096218 |    -1.1951331658223443 |  -6.5625418463977025 |   -5.367408680575358 |
|   3901.489607650772 .. 2702.056574471869 | 279.09157812364043 .. -23.906518186805403 |    0.27762427490882857 |   -4.230260841494516 |   -4.507885116403345 |
| 4003.6480950898663 .. 2702.3613960197845 |  279.09034830417085 .. -23.90651474638977 |    -1.2138932972849243 |   -6.530683849528211 |   -5.316790552243287 |
|   4369.135276351306 .. 2701.938236727504 |  279.0859484407082 .. -23.906519016859697 |    -1.9018020901656463 |   -6.915842693909811 |  -5.0140406037441645 |
|   4434.951751900319 .. 2701.727798039076 | 279.08515611858104 .. -23.906521249929575 |    -1.3701448506577427 |   -6.506958804871619 |   -5.136813954213876 |
|     4953.3534378518 .. 2701.646007630018 |  279.0789154171348 .. -23.906521355022637 |     -2.916595868810689 |  -7.6445820970048945 |   -4.727986228194205 |
|   5081.600314645133 .. 2701.657850496053 |  279.07737153635026 .. -23.90652098914112 |    -1.8633173000695806 |   -6.762776777676263 |  -4.8994594776066815 |
|  1869.6069745180291 .. 2702.866085643699 |   279.1160386401569 .. -23.90650895028451 |    -1.2379928743305393 |   -6.541374426582323 |   -5.303381552251784 |
|    2776.982316063472 .. 2702.67726950377 |  279.1051153377025 .. -23.906511652590464 |    -2.9000932207748438 |   -7.749163482523302 |   -4.849070261748458 |
|  2834.023286933278 .. 2703.0577871155638 |  279.1044286583806 .. -23.906507478252333 |     2.3094453265221313 |   -3.366750044462126 |   -5.676195370984257 |
| 2952.1354286474234 .. 2702.7781954499833 | 279.10300678302275 .. -23.906510573512087 |    -0.8171890416168883 |   -6.364605119011926 |   -5.547416077395037 |
|  3576.078137382446 .. 2702.6105858963106 |  279.0954955416041 .. -23.906512297349234 |    -1.7063078969268002 |   -6.762970536385061 |   -5.056662639458261 |
|  3705.602364176933 .. 2703.4627495374507 | 279.09393628406156 .. -23.906502848012536 |    -0.1420696936148897 |   -5.563969119608068 |   -5.421899425993178 |
|  3934.2554732835247 .. 2703.096960740232 | 279.09118367757145 .. -23.906506710359547 |   -0.10560050234420379 |   -6.085311866706001 |   -5.979711364361798 |
| 3992.8264351295984 .. 2702.5966492777898 |   279.0904785793373 .. -23.90651216683672 |     -2.502816931334237 |   -7.337557978972409 |   -4.834741047638172 |
|  4284.036809723657 .. 2703.1302864625823 |    279.086972887421 .. -23.90650599889194 |    -2.7880986100957132 |  -7.6255498227775576 |   -4.837451212681844 |
| 4347.2670009308185 .. 2703.0687366021625 |  279.0862117001778 .. -23.906506601735025 |    -2.6943713997680794 |   -7.558173546217699 |   -4.863802146449619 |
| 4476.0412545534655 .. 2703.2790593729833 |  279.0846614709779 .. -23.906504123608812 |   -0.23028175355256542 |  -5.8795770912955305 |   -5.649295337742965 |
|   1573.806134833658 .. 2703.863785965221 |   279.1195995926766 .. -23.90649759977311 |     -1.892859100743404 |    -6.81861764282155 |   -4.925758542078146 |
| 2429.1433377004514 .. 2703.5901655056396 |  279.1093027448363 .. -23.906501457538297 |     -2.878429341453654 |   -7.776688951682794 |    -4.89825961022914 |
|  2674.843301454821 .. 2704.2951279805484 |    279.106344922385 .. -23.90649381542201 |     -5.887410339646727 |   -9.196978441901123 |  -3.3095681022543966 |
| 2885.9261221863317 .. 2703.9028904675392 |   279.1038038336974 .. -23.90649818702731 |    -2.0337502505816287 |   -7.114250545863497 |   -5.080500295281868 |
|   3720.195754016705 .. 2704.015649240114 |   279.0937606041009 .. -23.90649675408145 |    -0.6949446290538042 |   -6.993280162347395 |    -6.29833553329359 |
|   5586.236136298926 .. 2703.625577763762 | 279.07129655909915 .. -23.906498256735002 |    -1.6304530044138117 |   -6.781604227737169 |   -5.151151223323358 |
| 1102.1360758194855 .. 2705.3747895031743 |   279.1252777181218 .. -23.90648021032615 |     0.7460186395183568 |   -5.503901284803314 |   -6.249919924321671 |
|  2637.827139253139 .. 2705.2658643961477 | 279.10679053546136 .. -23.906483118013142 |     -4.492661441623082 |  -11.380040524697835 |  -6.8873790830747526 |
|  3176.303205644042 .. 2705.0804738699658 |    279.100308172913 .. -23.90648523424711 |     2.2496521473319926 |   -3.321387901219878 |    -5.57104004855187 |
|  3414.247484955832 .. 2704.5918074366077 |  279.09744371654205 .. -23.90649055927567 |    -1.5611196983565145 |    -4.32535859726296 |   -2.764238898906445 |
| 3597.9840581748126 .. 2705.0174202301664 | 279.09523183177254 .. -23.906485797930014 |     -2.885535248404043 |   -7.764845780269164 |   -4.879310531865121 |
|  3734.203520417311 .. 2704.6265619493215 | 279.09359197413653 .. -23.906490021856936 |     -4.585870150544046 |  -11.205143872989439 |   -6.619273722445393 |
|  4327.759921460763 .. 2705.1315789904193 |  279.0864465359108 .. -23.906483922407062 |     -1.263572437524674 |   -6.457657582455218 |   -5.194085144930543 |
|   5166.836080278198 .. 2705.233166501188 |  279.0763454461074 .. -23.906481475731702 |    -2.7877342163141554 |   -7.411394913675464 |   -4.623660697361308 |
|  5524.107828028799 .. 2704.7887309585653 |  279.0720444841638 .. -23.906485601001005 |     -2.486081388009157 |   -7.386756126145208 |   -4.900674738136051 |
|  5566.970874963864 .. 2705.3062669548485 |  279.0715284853187 .. -23.906479805296325 |   -0.09120682326160101 |   -5.899627469014353 |  -5.8084206457527525 |
|  1634.4051440563107 .. 2706.083097270084 | 279.11887007742973 .. -23.906473257552072 |    -0.4471173463012332 |   -6.002494503344989 |   -5.555377157043756 |
| 1757.4051975586879 .. 2705.7718890403853 | 279.11738936056065 .. -23.906476839509025 |     1.1263442334774556 |  -2.9400677059070457 |   -4.066411939384501 |
|   2062.881209501363 .. 2705.767509695837 | 279.11371193425236 .. -23.906477216141145 |    -0.3682963376190734 |   -5.970387378840401 |   -5.602091041221328 |
|   2623.6466158611033 .. 2705.97637493897 |   279.1069612452264 .. -23.90647529277886 |    -1.1985066658186132 |    -6.87869390172751 |   -5.680187235908896 |
|  3081.592775802725 .. 2705.8376692855036 | 279.10144833010924 .. -23.906476907231813 |     -2.926118810268008 |   -8.001617618685819 |  -5.0754988084178105 |
|  3252.8392437780394 .. 2706.154227716555 |   279.0993868056156 .. -23.90647340572418 |     -2.058124597849894 |  -7.2690262832500565 |   -5.210901685400163 |
| 3452.9076433096093 .. 2705.9914456615825 |  279.0969783126266 .. -23.906475141854873 |     0.1127608353497915 |                  inf |                  inf |
|  3784.887446877378 .. 2705.7922283082694 | 279.09298182421617 .. -23.906477159707606 |     -3.238336926008113 |   -7.769260546940332 |   -4.530923620932219 |
|   452.3295667570455 .. 2707.316414077552 |  279.1331003082628 .. -23.906457453179176 |     0.8295320425891789 |                  inf |                  inf |
| 1079.9455563594886 .. 2707.2578798452987 | 279.12554485146364 .. -23.906459444981337 |    -0.3870382941325973 |   -6.037531140557131 |   -5.650492846424534 |
| 1273.6407784922294 .. 2707.0294704181492 |  279.12321308205674 .. -23.90646230011447 |      -2.61343931608639 |    -7.47242449260105 |   -4.858985176514659 |
| 1728.0803910885054 .. 2706.9837108217957 | 279.11774238110706 .. -23.906463466608493 |    -3.3372299178218596 |   -8.237905715061988 |   -4.900675797240128 |
| 3266.8935450167182 .. 2707.0413758413843 |   279.099217615243 .. -23.906463639500885 |    -2.0317866052873406 |  -6.9865178925419835 |   -4.954731287254643 |
|  4611.336848739083 .. 2707.2919796959145 |  279.08303274174017 .. -23.90645977077064 |    -2.1270489036934466 |   -7.014304232676204 |   -4.887255328982757 |
|    5226.67791664833 .. 2707.276931185665 |   279.0756250539141 .. -23.90645886300641 |      1.007269888297457 |   -5.527478341844331 |   -6.534748230141788 |
| 1040.8306407305652 .. 2707.7968684802795 | 279.12601572917225 .. -23.906453439911193 |    -1.5995526367135393 |   -6.672593058351039 |   -5.073040421637499 |
|   1351.189408977532 .. 2708.317324341164 | 279.12227952263186 .. -23.906448253380358 |   0.007490126329877814 |   -7.524009316318208 |  -7.5314994426480855 |
|   2593.79346684025 .. 2707.7748726883306 |  279.1073206269581 .. -23.906455486757263 |    -2.8916373514066436 |   -8.450178669839893 |  -5.5585413184332495 |
|   4503.336779386051 .. 2708.033758541691 |   279.0843328849574 .. -23.90645175887199 |     -2.108045927553703 |   -6.946869651227912 |   -4.838823723674209 |
|  5829.975697799739 .. 2707.6278510919515 | 279.06836234919075 .. -23.906453604096157 |    -1.1712089729640631 |  -2.6332327466982806 |  -1.4620237737342174 |
|  2111.0854919858743 .. 2709.121228153489 |   279.11313163109725 .. -23.9064403504456 |    0.15853501633417658 |   -5.735324515352516 |   -5.893859531686692 |
| 2751.9159164497323 .. 2709.3641194354077 | 279.10541709372757 .. -23.906438053207403 |     1.0075437929143904 |  -3.6339499044739436 |   -4.641493697388334 |
|  3394.996133187418 .. 2708.7077564030683 |  279.0976754724592 .. -23.906445267232023 |     1.6841332730802852 |   -5.542643539986672 |   -7.226776813066957 |
|  3517.866685289769 .. 2708.5689161914484 |  279.0961963143126 .. -23.906446749313297 |    -1.9194876939804464 |   -6.848846821675872 |   -4.929359127695426 |
|   3691.972929279918 .. 2708.813967818706 |  279.0941003634503 .. -23.906443963072334 |     -2.202893111947869 |   -7.144344029870593 |   -4.941450917922724 |
|  4039.832305878778 .. 2708.5871907460787 | 279.08991271220964 .. -23.906446195365465 |     -3.234025576354173 |   -8.161372903031335 |   -4.927347326677162 |
|   4271.334765832325 .. 2708.944696317088 | 279.08712580630277 .. -23.906442022605805 |    -1.1387038774641147 |   -6.428872181487042 |   -5.290168304022927 |
|  4428.847552706826 .. 2708.7169833336743 |  279.0852296128971 .. -23.906444337926064 |   0.050179870829224794 |   -5.769506530822302 |   -5.819686401651527 |
|  5042.613534636871 .. 2708.8450337146187 |  279.07784088747735 .. -23.90644196343784 |    -1.0539196935223571 |   -6.275290195948468 |   -5.221370502426111 |
|  858.9964413182186 .. 2709.9374900761914 |   279.1282047069073 .. -23.90642952206781 |     1.2306184120826036 |   -5.345819080592004 |   -6.576437492674607 |
|   1211.395309610155 .. 2710.030905517922 |  279.1239624088027 .. -23.906429161790363 |    -0.2270435505443806 |    -5.23604701034048 |   -5.009003459796099 |
|   1306.19248756817 .. 2710.3215425917138 | 279.12282120744317 .. -23.906426122950272 |    -0.2541030954737703 |   -5.912204914332907 |   -5.658101818859137 |
|  2739.971917914059 .. 2710.3225193784865 |  279.1055608793816 .. -23.906427501996358 |    -2.0547030926689005 |   -7.008176445467399 |   -4.953473352798499 |
| 2977.8692353324172 .. 2709.7000004036904 |  279.1026969898596 .. -23.906434397432324 |     -4.009852536008067 |  -10.517856214570793 |   -6.508003678562726 |
|   4104.098733686642 .. 2709.719074309858 | 279.08913905202365 .. -23.906433677264655 |      1.182994513985189 |   -5.444518426214357 |   -6.627512940199546 |
|   4456.369678854233 .. 2709.855295861796 |  279.08489829370876 .. -23.90643177444235 |    -3.2671776093387632 |   -8.044630526747513 |    -4.77745291740875 |
|   1951.235389841413 .. 2711.076685540265 |   279.1150559593942 .. -23.90641867581437 |     0.8880255427107067 |   -5.617732306325035 |   -6.505757849035741 |
| 2840.1587581630874 .. 2710.7838898132795 | 279.10435479570515 .. -23.906422449465687 |     2.7528998199592714 |   -3.360774176900767 |   -6.113673996860038 |
| 2919.1995001738055 .. 2710.9472883808207 |  279.1034032761333 .. -23.906420664344278 |      1.861618714395485 |   -4.047313672523582 |   -5.908932386919067 |
|   4175.099053463618 .. 2710.774552877071 |  279.0882843270087 .. -23.906421989142114 |      1.743688022315272 |   -5.235671087746015 |   -6.979359110061287 |
|   5352.163453371727 .. 2711.221240156749 | 279.07411442515973 .. -23.906415191249643 |    -0.8937407378991314 |   -6.354825805163501 |    -5.46108506726437 |
|  5391.675104206762 .. 2710.9533713070587 | 279.07363876985056 .. -23.906418053602955 |    -1.3727103243730716 |  -6.5572244551692505 |   -5.184514130796179 |
|  1024.8955126769981 .. 2711.971424609038 |  279.12620755302476 .. -23.90640746637253 |    -2.7817614751676882 |  -7.2874383004445145 |   -4.505676825276826 |
|  1701.192704092364 .. 2712.3591026433414 |    279.1180660569081 .. -23.9064042736021 |    0.32793037578507556 |   -5.713460775783366 |   -6.041391151568441 |
|  2488.6380529771523 .. 2711.840565596878 |   279.1085865218198 .. -23.90641069067384 |     1.7419448503091692 |   -5.141732455171893 |   -6.883677305481062 |
| 3066.9873363244856 .. 2711.7909104175196 |  279.1016241555288 .. -23.906411388734437 |     -2.197020595029425 |   -7.380077497868359 |   -5.183056902838934 |
|    3131.589630413853 .. 2711.68418408906 |   279.1008464510234 .. -23.90641256078726 |     -1.303672277303629 |    -6.48105694743895 |   -5.177384670135321 |
|   3798.308906111782 .. 2711.692142563601 | 279.09282025650316 .. -23.906412218640455 |    -3.0492806500481464 |   -8.135189491819467 |   -5.085908841771321 |
|  4227.264002366261 .. 2712.2176474095977 |  279.0876563492358 .. -23.906406051179495 |    -1.5274710707624684 |   -6.608859295479105 |   -5.081388224716637 |
|  4638.845328743128 .. 2711.7855834485154 |  279.0827015924472 .. -23.906410275758237 |     1.1405009849259453 |   -5.332658107932234 |    -6.47315909285818 |
|  4944.270383231961 .. 2711.9529162660006 |   279.0790247820583 .. -23.90640793787186 |    -1.9445718819332367 |   -6.860821988428318 |   -4.916250106495082 |
|  827.0490543709808 .. 2712.7839747303083 |  279.1285892939416 .. -23.906398128630915 |     1.8441024126351777 |   -2.255136730552198 |   -4.099239143187376 |
| 1933.3375829718118 .. 2712.7244503469033 |  279.1152714174137 .. -23.906400522543592 |     -2.047418102594013 |   -6.967891880453191 |   -4.920473777859178 |
|   2393.136534092173 .. 2713.153806233052 |  279.1097362008282 .. -23.906396182549237 |    -1.7458762110074812 |   -6.824823152826504 |   -5.078946941819023 |
|   2727.643306509269 .. 2712.863381571641 |   279.1057092945785 .. -23.90639953465635 |    -3.3788697256607576 |   -9.386364733925424 |   -6.007495008264666 |
|  3023.6283243065523 .. 2713.215672339128 |  279.1021461260861 .. -23.906395707942316 |    -2.1943996378907764 |   -7.132289833624059 |   -4.937890195733282 |
|  3894.3766463881484 .. 2713.232946000191 |   279.0916637615534 .. -23.90639519022916 |    -2.9289619668833295 |   -8.489885294900926 |   -5.560923328017596 |
|  4302.9245788502285 .. 2712.900034721156 |  279.08674552231804 .. -23.90639845551055 |     -0.562378285030964 |   -6.046117906621012 |   -5.483739621590048 |
|   4875.292664873209 .. 2712.574895437646 | 279.07985516042993 .. -23.906401212371833 |     -2.170948962199554 |   -7.048872933886301 |   -4.877923971686747 |
|   5463.757140843199 .. 2713.011849619135 |  279.07277102688556 .. -23.90639523880943 |     0.6008953395671975 |   -6.551666612305613 |   -7.152561951872811 |
|   869.7194584640373 .. 2713.608288871558 |  279.1280756113383 .. -23.906389144928497 |     0.5939953573807101 |   -5.650214101715726 |   -6.244209459096436 |
|   991.7543853449849 .. 2714.006937772736 | 279.12660651285375 .. -23.906385000782723 |      2.254772670267355 |  -2.1653033270409052 |    -4.42007599730826 |
| 1482.8797408243329 .. 2714.2472608376847 | 279.12069417955547 .. -23.906383193576204 |      -2.61384704377196 |    -7.40465323788521 |    -4.79080619411325 |
|  1755.7654467848768 .. 2714.347911081526 |   279.1174090890084 .. -23.90638245362492 |     1.2145033653010497 |  -2.7069491212265993 |  -3.9214524865276488 |
|   2309.226266941933 .. 2714.368925801845 | 279.11074634023333 .. -23.906382753945536 |      -0.96823729697668 |  -6.3702710296581975 |  -5.4020337326815175 |
|  2900.160465234391 .. 2713.9101677344315 |  279.1036324740819 .. -23.906388053573124 |    -2.3688948924601756 |   -7.471912684023194 |   -5.103017791563019 |
|   4920.752557625982 .. 2713.672733992364 |  279.07930790091757 .. -23.90638905164469 |    -0.6401679784290284 |   -6.140017628516863 |   -5.499849650087834 |
|  5113.383457942326 .. 2714.0705798155773 |  279.0769889459015 .. -23.906384319411817 |   -0.01375915561402588 |   -5.843358548317376 |    -5.82959939270335 |
|   5134.634859895122 .. 2713.951425250433 |  279.07673311410537 .. -23.90638558962134 |     1.2107890005569844 |   -5.363146516832221 |   -6.573935517389206 |
|  5374.591793780586 .. 2713.8424433201117 |  279.0738444314067 .. -23.906386294992995 |    -1.6048635889939669 |   -6.648218992165033 |   -5.043355403171066 |
| 1157.9485176884798 .. 2714.8035757274865 | 279.12460581025744 .. -23.906376542108728 |    -1.1980232635708798 |   -6.388768815953652 |   -5.190745552382772 |
| 2247.8383502194356 .. 2715.2557128411686 |  279.11148534803937 .. -23.90637294955155 |     -2.331104224562424 |   -7.247470232490578 |   -4.916366007928154 |
| 2416.2460851150963 .. 2715.1197167341497 |  279.1094579988997 .. -23.906374560748556 |    -2.1019775809546752 |  -7.0581900424937425 |   -4.956212461539067 |
|   2938.367938878662 .. 2714.690801804249 |   279.103172519443 .. -23.906379467210623 |     1.2207757629855926 |   -5.482342957565786 |  -6.7031187205513785 |
| 2994.1304872062897 .. 2715.2656648263555 |  279.1025012309552 .. -23.906373145291735 |    -1.8910509935719741 |   -6.920560300289422 |   -5.029509306717448 |
|   3228.252860676081 .. 2715.320763624682 | 279.09968278664473 .. -23.906372527119487 |    -1.1343288186186775 |  -6.4057091988284025 |   -5.271380380209725 |
|  3672.661886191222 .. 2714.7554365048113 | 279.09433284018826 .. -23.906378585214604 |     0.2615927054193663 |   -5.932468440730771 |   -6.194061146150137 |
|   4064.116546112194 .. 2714.704719475291 |  279.0896203764695 .. -23.906378845933126 |    -0.2779631183356287 |   -6.060062311421342 |   -5.782099193085713 |
|  4662.806709146814 .. 2714.7720603699418 |   279.0824131421055 .. -23.90637737214608 |     -3.089224627903728 |    -7.81195603938225 |   -4.722731411478522 |
|   5014.113195153314 .. 2715.248529326295 |  279.0781839971733 .. -23.906371542051435 |     2.4883634725576713 |  -2.9191317743509537 |   -5.407495246908625 |
| 1014.2011016745121 .. 2716.1477522371497 |   279.1263362872285 .. -23.90636148314705 |      0.625267251268453 |   -5.709784103562397 |    -6.33505135483085 |
|  2541.107888535247 .. 2716.0047860060054 | 279.10795486981226 .. -23.906364887794105 |     -4.110288921422753 |  -10.493322676140838 |  -6.3830337547180855 |
|    2661.720541049235 .. 2716.25859348104 |  279.10650289390725 .. -23.90636214604969 |     -2.407696584377263 |   -7.206552471001769 |   -4.798855886624507 |
|  3632.084953096934 .. 2715.9683519962805 |   279.0948213197614 .. -23.90636525902475 |    -2.0230312000369572 |   -7.058644803183838 |   -5.035613603146881 |
|  3963.0925335320226 .. 2715.713051422164 |  279.0908365386479 .. -23.906367839190963 |     0.8518275265927888 |   -5.510047432456448 |   -6.361874959049237 |
|  4123.967600896654 .. 2715.6824054001713 |  279.0888998702964 .. -23.906368027822392 |    -2.2712166095046085 |  -7.2064060169342365 |   -4.935189407429628 |
|   4973.056799821754 .. 2715.610571845989 | 279.07867824857686 .. -23.906367632059002 |    -3.3652834188833114 |   -8.386641863240321 |   -5.021358444357009 |
|   679.1759215644422 .. 2717.072122637489 |  279.1303694302373 .. -23.906350615872704 |     0.8894269252067255 |   -5.504994485281357 |   -6.394421410488083 |
|   1035.798787587881 .. 2717.298349449594 |  279.12607628466327 .. -23.90634886132121 |     -0.913832099324331 |   -6.283824153502478 |   -5.369992054178147 |
|  1266.9430329763904 .. 2717.437816316483 |   279.1232936927278 .. -23.90634773927449 |    0.21650153370932598 |   -5.646451677156554 |  -5.8629532108658795 |
|   1651.4432739782528 .. 2717.05833582525 |  279.1186649507011 .. -23.906352491542624 |    -1.6920849786593455 |   -6.701285473716169 |   -5.009200495056824 |
| 3595.9842306601363 .. 2716.9401505203055 |   279.0952559129731 .. -23.90635458266893 |    -0.8118724394925693 |    -6.26495649151912 |   -5.453084052026551 |
| 4238.8408269855045 .. 2717.2088793449675 |   279.08751698952057 .. -23.9063511071471 |    -2.3587571858562835 |   -7.261166523585368 |   -4.902409337729084 |
|   5071.154634880596 .. 2717.131442847148 |   279.0774973170325 .. -23.90635071343464 |    -3.2226775284360865 |   -8.961076192454172 |   -5.738398664018085 |
|   5170.680479410807 .. 2717.073547857568 |  279.0762991915428 .. -23.906351158161634 |     -0.938660545646587 |   -6.270011046034101 |   -5.331350500387514 |
|  5262.0258282668265 .. 2717.183592182482 | 279.07519954598087 .. -23.906349762271848 |    -1.6135648110085894 |   -6.603554052203451 |   -4.989989241194862 |
|   5554.677760426009 .. 2716.635922582119 |  279.07167650306957 .. -23.90635514499402 |     0.3453716360732007 |   -5.839523541717799 |      -6.184895177791 |
|  5777.097848043364 .. 2717.2661977192133 |  279.06899893769753 .. -23.90634766481949 |    -1.1039500443158086 |  -6.3164799603502955 |   -5.212529916034487 |
|  893.2339305288671 .. 2718.4495100899007 |  279.1277925254511 .. -23.906335912552002 |    -1.3303839493133884 |   -6.425942309286974 |   -5.095558359973586 |
| 1674.1193712055779 .. 2718.2421212320965 |  279.11839196655956 .. -23.90633949296333 |    -0.3808410490438594 |   -5.996328720304276 |   -5.615487671260416 |
|  3033.7805360026837 .. 2717.818782661955 |  279.1020239101946 .. -23.906345048428946 |    -0.3075780732860072 |    -5.98919246241816 |   -5.681614389132153 |
| 3173.8359364482126 .. 2718.2582736566715 |   279.100337876331 .. -23.906340205508737 |     1.4698444316728878 |   -4.295759372228047 |   -5.765603803900935 |
| 3241.1172873293267 .. 2718.1932431701343 | 279.09952792086693 .. -23.906340911749773 |    -0.7148519724637097 |   -6.252695439454198 |   -5.537843466990488 |
|  3562.941759984418 .. 2718.2745295167365 |  279.09565369004105 .. -23.90633991324813 |      -1.85486766875827 |   -6.928122093613456 |   -5.073254424855186 |
|  3712.1899872551553 .. 2718.153477750476 |  279.0938569898055 .. -23.906341164364555 |     -5.349845804105271 |   -6.858853108751003 |  -1.5090073046457313 |
|  4487.238892654251 .. 2718.1079857768013 |   279.084526691626 .. -23.906340908096364 |    -1.2162849758194556 |   -6.355358514134647 |   -5.139073538315191 |
|  4610.100852406424 .. 2718.1964831504247 |  279.0830476384418 .. -23.906339762455275 |    -3.2853655202523653 |   -8.513171220057556 |   -5.227805699805191 |
|   4865.125644099126 .. 2718.066472908569 |   279.0799775646487 .. -23.90634079178423 |     -2.194747956997665 |   -7.151449588736417 |   -4.956701631738753 |
|  5341.838155187895 .. 2718.0550226580995 |  279.07423874060447 .. -23.90634000383613 |   -0.14205201444125787 |   -5.866206447549752 |   -5.724154433108494 |
| 1218.4012715301521 .. 2719.0034825155376 |   279.1238780517268 .. -23.90633042569818 |    -2.9823878167622517 |   -7.814923605033033 |   -4.832535788270781 |
| 1295.8987564277902 .. 2719.2979897267905 |  279.1229451106896 .. -23.906327315224928 |    -1.9906818885356166 |   -6.905894315441015 |  -4.9152124269053985 |
|  1409.6499231340433 .. 2719.168427939788 |  279.1215757365344 .. -23.906328922835257 |  -0.014773675863861392 |   -5.866345799155008 |   -5.851572123291146 |
|  1626.8235749301223 .. 2718.989819613201 |    279.118961328062 .. -23.90633120176887 |    -0.4460199088502663 |   -6.127489868238114 |   -5.681469959387847 |
|   2175.012430806162 .. 2718.921159679294 |  279.1123620477477 .. -23.906332551534092 |    -3.3212762233302833 |   -8.101936309901959 |   -4.780660086571675 |
|   2527.71711926414 .. 2718.9753805595346 | 279.10811607079705 .. -23.906332188186585 |    0.35043840826717904 |   -5.902038274929614 |   -6.252476683196793 |
|  3780.2175949436833 .. 2719.204095944151 |  279.0930380514513 .. -23.906329557825135 |    -1.1473232337778618 |   -7.163605018762511 |   -6.016281784984649 |
| 3843.3818511658137 .. 2718.7723277374917 |  279.09227765869656 .. -23.90633426502777 |     -2.040096170812325 |   -6.943403171250468 |   -4.903307000438144 |
|   3872.653351119381 .. 2719.270766222445 |    279.091925279011 .. -23.90632875747762 |    -3.0894591034298347 |    -8.04077785769256 |   -4.951318754262726 |
|    4098.743322678577 .. 2719.27650600237 |  279.08920353249914 .. -23.90632849765865 |      -2.12086002175539 |  -7.0041647549265695 |    -4.88330473317118 |
|  4320.084655148536 .. 2718.9576857465745 | 279.08653895132653 .. -23.906331767532162 |     -3.169248754127269 |   -8.001293271348388 |   -4.832044517221119 |
|  1136.6814250387574 .. 2719.937143479211 |  279.1248618205751 .. -23.906320006279643 |     0.5294694243418091 |    -5.67758478947301 |  -6.2070542138148195 |
|   1189.2814932734786 .. 2719.76943217137 |   279.1242286038356 .. -23.90632194541605 |    -3.0356374890443663 |   -7.719899041166924 |   -4.684261552122558 |
|  1518.8462573435897 .. 2719.625965186468 |  279.12026119399144 .. -23.90632405041225 |      2.221131036229295 |  -2.6384340032163935 |   -4.859565039445688 |
| 1871.1401376008328 .. 2719.8621525110057 |  279.1160201627381 .. -23.906321900834392 |    -3.3747266588472566 |   -8.473470298883298 |   -5.098743640036041 |
| 2648.9794313923835 .. 2720.0075518138124 |  279.1066562741112 .. -23.906320881878507 |    -1.8772868424823475 |   -4.879228951770095 |  -3.0019421092877474 |
|  2674.200901971033 .. 2719.3350232211255 |  279.10635264990634 .. -23.90632829278642 |    -0.8835902386219399 |   -4.018982637372589 |   -3.135392398750649 |
|   3951.730147670332 .. 2720.260721750603 |  279.0909733270498 .. -23.906317799134154 |    0.19334755145362512 |  -5.7754502985639276 |   -5.968797850017553 |
|  4654.738671034378 .. 2719.5773160741846 | 279.08251027573624 .. -23.906324499745615 |    -0.6859060963635206 |   -6.162665781804824 |   -5.476759685441303 |
|  5316.3362563206665 .. 2720.277960719728 |   279.074545746092 .. -23.906315593454245 |    -0.6522338801086967 |   -6.141077230529255 |  -5.4888433504205585 |
|  5637.347104567926 .. 2720.3425568344305 |    279.0706813117423 .. -23.9063141547796 |    -2.3903338661907516 |   -7.262659907711978 |   -4.872326041521227 |
|   699.814311131818 .. 2720.7855719508225 |  279.1301209694499 .. -23.906309793100473 |     1.0313833862036998 |   -5.742265411316557 |  -6.7736487975202575 |
|   1424.28667535948 .. 2721.1765452655495 |  279.1213995310787 .. -23.906306844890285 |     0.8939191449903154 |     -5.5561227163961 |   -6.450041861386415 |
| 1951.2187103503366 .. 2721.2886687631044 |    279.1150561486095 .. -23.9063062872494 |    -0.7147224470624108 |    -6.47394673853608 |   -5.759224291473669 |
|   2379.874053301403 .. 2720.604198002087 |  279.1098958539093 .. -23.906314178509035 |    -0.9064099317254346 |  -6.3632684595225575 |   -5.456858527797123 |
