2.488065557774352214e+02 5.236593215151224712e+01
2.500957089094988532e+02 5.235585061067043711e+01
2.513848620415624850e+02 5.234571944542282296e+01
2.526740151736261737e+02 5.233553869331691999e+01
2.539631683056898055e+02 5.232530839207424833e+01
2.552523214377534373e+02 5.231502857959009134e+01
2.565414745698170691e+02 5.230469929393313322e+01
2.578306277018807009e+02 5.229432057334525297e+01
2.591197808339443327e+02 5.228389245624118331e+01
2.604089339660079645e+02 5.227341498120826202e+01
2.616980870980715963e+02 5.226288818700612637e+01
2.629872402301352849e+02 5.225231211256639341e+01
2.642763933621989167e+02 5.224168679699241835e+01
2.655655464942625485e+02 5.223101227955898906e+01
2.668546996263261804e+02 5.222028859971197079e+01
2.681438527583898122e+02 5.220951579706813561e+01
2.694330058904534440e+02 5.219869391141472192e+01
2.707221590225170758e+02 5.218782298270928521e+01
2.720113121545807076e+02 5.217690305107926463e+01
2.733004652866443394e+02 5.216593415682176271e+01
2.745896184187079712e+02 5.215491634040323277e+01
2.758787715507716030e+02 5.214384964245915910e+01
2.771679246828352916e+02 5.213273410379379413e+01
2.784570778148989234e+02 5.212156976537975339e+01
2.797462309469625552e+02 5.211035666835785918e+01
2.810353840790261870e+02 5.209909485403671425e+01
2.823245372110898188e+02 5.208778436389243893e+01
2.836136903431534506e+02 5.207642523956836555e+01
2.849028434752171393e+02 5.206501752287471874e+01
2.861919966072807711e+02 5.205356125578832405e+01
2.874811497393444029e+02 5.204205648045225274e+01
2.887703028714080347e+02 5.203050323917557307e+01
2.900594560034716665e+02 5.201890157443295237e+01
2.913486091355352983e+02 5.200725152886442970e+01
2.926377622675989301e+02 5.199555314527503214e+01
2.939269153996625619e+02 5.198380646663450477e+01
2.952160685317261937e+02 5.197201153607695545e+01
2.965052216637898823e+02 5.196016839690054212e+01
2.977943747958535141e+02 5.194827709256718151e+01
2.990835279279171459e+02 5.193633766670219387e+01
3.003726810599807777e+02 5.192435016309397611e+01
3.016618341920444095e+02 5.191231462569373178e+01
3.029509873241080413e+02 5.190023109861506612e+01
3.042401404561716731e+02 5.188809962613370885e+01
3.055292935882353049e+02 5.187592025268721585e+01
3.068184467202989367e+02 5.186369302287454985e+01
3.081075998523626254e+02 5.185141798145585312e+01
3.093967529844262003e+02 5.183909517335203532e+01
3.106859061164898321e+02 5.182672464364446796e+01
3.119750592485534639e+02 5.181430643757471444e+01
3.132642123806170957e+02 5.180184060054407524e+01
3.145533655126807275e+02 5.178932717811335351e+01
3.158425186447443593e+02 5.177676621600249263e+01
3.171316717768079911e+02 5.176415776009019964e+01
3.184208249088716798e+02 5.175150185641368239e+01
3.197099780409353116e+02 5.173879855116822313e+01
3.209991311729989434e+02 5.172604789070690856e+01
3.222882843050626320e+02 5.171324992154026035e+01
3.235774374371262638e+02 5.170040469033591535e+01
3.248665905691898956e+02 5.168751224391821353e+01
3.261557437012535274e+02 5.167457262926796346e+01
3.274448968333171592e+02 5.166158589352201602e+01
3.287340499653807910e+02 5.164855208397293040e+01
3.300232030974444797e+02 5.163547124806864019e+01
3.313123562295081115e+02 5.162234343341212650e+01
3.326015093615717433e+02 5.160916868776102717e+01
3.338906624936353751e+02 5.159594705902730993e+01
3.351798156256990069e+02 5.158267859527693133e+01
3.364689687577626955e+02 5.156936334472944594e+01
3.377581218898262705e+02 5.155600135575771503e+01
3.390472750218899591e+02 5.154259267688748025e+01
3.403364281539535341e+02 5.152913735679708651e+01
3.416255812860172227e+02 5.151563544431706276e+01
3.429147344180807977e+02 5.150208698842978094e+01
3.442038875501444863e+02 5.148849203826912202e+01
3.454930406822081181e+02 5.147485064312011360e+01
3.467821938142717499e+02 5.146116285241853916e+01
3.480713469463354386e+02 5.144742871575061827e+01
3.493605000783990135e+02 5.143364828285261581e+01
3.506496532104627022e+02 5.141982160361047960e+01
3.519388063425262771e+02 5.140594872805950644e+01
3.532279594745899658e+02 5.139202970638397261e+01
3.545171126066535976e+02 5.137806458891672179e+01
3.558062657387172294e+02 5.136405342613884528e+01
3.570954188707808612e+02 5.134999626867930544e+01
3.583845720028444930e+02 5.133589316731458752e+01
3.596737251349081816e+02 5.132174417296828040e+01
3.609628782669717566e+02 5.130754933671077112e+01
3.622520313990354452e+02 5.129330870975881140e+01
3.635411845310990770e+02 5.127902234347520505e+01
3.648303376631627088e+02 5.126469028936838868e+01
3.661194907952263407e+02 5.125031259909206938e+01
3.674086439272899725e+02 5.123588932444489785e+01
3.686977970593536043e+02 5.122142051737002078e+01
3.699869501914172361e+02 5.120690622995477526e+01
3.712761033234809247e+02 5.119234651443024120e+01
3.725652564555444428e+02 5.117774142317091446e+01
3.738544095876081315e+02 5.116309100869432314e+01
3.751435627196717064e+02 5.114839532366065100e+01
3.764327158517353951e+02 5.113365442087234669e+01
3.777218689837989700e+02 5.111886835327373291e+01
3.790110221158626587e+02 5.110403717395063694e+01
3.803001752479263473e+02 5.108916093613003540e+01
3.815893283799899223e+02 5.107423969317962076e+01
3.828784815120536109e+02 5.105927349860748166e+01
3.841676346441171859e+02 5.104426240606160547e+01
3.854567877761808745e+02 5.102920646932966520e+01
3.867459409082444495e+02 5.101410574233844386e+01
3.880350940403081381e+02 5.099896027915362140e+01
3.893242471723717699e+02 5.098377013397924173e+01
3.906134003044354017e+02 5.096853536115743566e+01
3.919025534364990904e+02 5.095325601516795899e+01
3.931917065685626653e+02 5.093793215062783730e+01
3.944808597006263540e+02 5.092256382229097511e+01
3.957700128326899289e+02 5.090715108504774378e+01
3.970591659647536176e+02 5.089169399392459781e+01
3.983483190968172494e+02 5.087619260408370536e+01
3.996374722288808812e+02 5.086064697082250774e+01
4.009266253609445130e+02 5.084505714957340672e+01
4.022157784930081448e+02 5.082942319590323876e+01
4.035049316250718334e+02 5.081374516551302634e+01
4.047940847571354084e+02 5.079802311423746630e+01
4.060832378891990970e+02 5.078225709804459598e+01
4.073723910212627288e+02 5.076644717303535970e+01
4.086615441533263606e+02 5.075059339544326065e+01
4.099506972853899924e+02 5.073469582163389191e+01
4.112398504174536242e+02 5.071875450810458119e+01
4.125290035495172560e+02 5.070276951148398581e+01
4.138181566815808878e+02 5.068674088853169479e+01
4.151073098136445765e+02 5.067066869613780256e+01
4.163964629457082083e+02 5.065455299132253231e+01
4.176856160777718401e+02 5.063839383123580973e+01
4.189747692098354719e+02 5.062219127315687217e+01
4.202639223418991037e+02 5.060594537449387786e+01
4.215530754739627355e+02 5.058965619278345827e+01
4.228422286060264241e+02 5.057332378569035569e+01
4.241313817380899991e+02 5.055694821100699698e+01
4.254205348701536877e+02 5.054052952665307430e+01
4.267096880022173195e+02 5.052406779067515430e+01
4.279988411342809513e+02 5.050756306124628026e+01
4.292879942663445831e+02 5.049101539666552441e+01
4.305771473984082149e+02 5.047442485535763268e+01
4.318663005304719036e+02 5.045779149587253443e+01
4.331554536625354785e+02 5.044111537688500846e+01
4.344446067945991672e+02 5.042439655719423541e+01
4.357337599266627990e+02 5.040763509572337853e+01
4.370229130587264308e+02 5.039083105151920705e+01
4.383120661907900626e+02 5.037398448375162729e+01
4.396012193228536944e+02 5.035709545171332024e+01
4.408903724549173830e+02 5.034016401481926550e+01
4.421795255869809580e+02 5.032319023260642155e+01
4.434686787190446466e+02 5.030617416473320702e+01
4.447578318511082216e+02 5.028911587097913127e+01
4.460469849831719102e+02 5.027201541124438933e+01
4.473361381152355420e+02 5.025487284554944978e+01
4.486252912472991738e+02 5.023768823403455741e+01
4.499144443793628625e+02 5.022046163695941345e+01
4.512035975114264374e+02 5.020319311470269241e+01
4.524927506434901261e+02 5.018588272776165837e+01
4.537819037755536442e+02 5.016853053675171736e+01
4.550710569076172760e+02 5.015113660240599813e+01
4.563602100396809078e+02 5.013370098557497556e+01
4.576493631717445965e+02 5.011622374722597328e+01
4.589385163038082283e+02 5.009870494844278710e+01
4.602276694358718601e+02 5.008114465042526575e+01
4.615168225679354919e+02 5.006354291448885618e+01
4.628059756999991237e+02 5.004589980206421984e+01
4.640951288320627555e+02 5.002821537469675661e+01
4.653842819641263873e+02 5.001048969404622824e+01
4.666734350961900759e+02 4.999272282188628935e+01
4.679625882282536509e+02 4.997491482010411801e+01
4.692517413603173395e+02 4.995706575069991118e+01
4.705408944923809713e+02 4.993917567578651528e+01
4.718300476244446031e+02 4.992124465758900698e+01
4.731192007565082349e+02 4.990327275844420285e+01
4.744083538885718667e+02 4.988526004080024734e+01
4.756975070206355554e+02 4.986720656721627165e+01
4.769866601526991303e+02 4.984911240036183955e+01
4.782758132847628190e+02 4.983097760301658496e+01
4.795649664168263939e+02 4.981280223806977148e+01
4.808541195488900826e+02 4.979458636851986597e+01
4.821432726809537144e+02 4.977633005747405548e+01
4.834324258130173462e+02 4.975803336814789901e+01
4.847215789450810348e+02 4.973969636386485149e+01
4.860107320771446098e+02 4.972131910805580191e+01
4.872998852092082984e+02 4.970290166425869671e+01
4.885890383412718734e+02 4.968444409611804957e+01
4.898781914733355620e+02 4.966594646738457186e+01
4.911673446053991938e+02 4.964740884191467529e+01
4.924564977374628256e+02 4.962883128367005270e+01
4.937456508695265143e+02 4.961021385671730144e+01
4.950348040015900892e+02 4.959155662522739760e+01
4.963239571336537779e+02 4.957285965347529100e+01
4.976131102657173528e+02 4.955412300583950724e+01
4.989022633977810415e+02 4.953534674680165750e+01
5.001914165298446164e+02 4.951653094094603347e+01
5.014805696619083051e+02 4.949767565295916683e+01
5.027697227939719937e+02 4.947878094762938161e+01
5.040588759260355687e+02 4.945984688984633948e+01
5.053480290580992573e+02 4.944087354460062755e+01
5.066371821901628323e+02 4.942186097698331793e+01
5.079263353222265209e+02 4.940280925218551999e+01
5.092154884542900959e+02 4.938371843549791151e+01
5.105046415863537845e+02 4.936458859231036200e+01
5.117937947184173595e+02 4.934541978811144247e+01
5.130829478504811050e+02 4.932621208848797778e+01
5.143721009825446799e+02 4.930696555912466295e+01
5.156612541146083686e+02 4.928768026580353734e+01
5.169504072466719435e+02 4.926835627440364362e+01
5.182395603787356322e+02 4.924899365090047354e+01
5.195287135107992071e+02 4.922959246136561262e+01
5.208178666428628958e+02 4.921015277196626414e+01
5.221070197749265844e+02 4.919067464896480857e+01
5.233961729069901594e+02 4.917115815871834172e+01
5.246853260390538480e+02 4.915160336767824845e+01
5.259744791711174230e+02 4.913201034238977627e+01
5.272636323031811116e+02 4.911237914949155225e+01
5.285527854352446866e+02 4.909270985571517798e+01
5.298419385673083752e+02 4.907300252788474637e+01
5.311310916993720639e+02 4.905325723291642248e+01
5.324202448314356388e+02 4.903347403781798164e+01
5.337093979634993275e+02 4.901365300968836181e+01
5.349985510955629024e+02 4.899379421571723725e+01
5.362877042276265911e+02 4.897389772318457801e+01
5.375768573596901660e+02 4.895396359946015963e+01
5.388660104917537410e+02 4.893399191200314391e+01
5.401551636238174297e+02 4.891398272836164551e+01
5.414443167558810046e+02 4.889393611617225588e+01
5.427334698879446933e+02 4.887385214315963822e+01
5.440226230200082682e+02 4.885373087713600171e+01
5.453117761520719569e+02 4.883357238600072492e+01
5.466009292841356455e+02 4.881337673773990105e+01
5.478900824161992205e+02 4.879314400042584055e+01
5.491792355482629091e+02 4.877287424221667322e+01
5.504683886803264841e+02 4.875256753135590770e+01
5.517575418123901727e+02 4.873222393617189852e+01
5.530466949444537477e+02 4.871184352507749793e+01
5.543358480765174363e+02 4.869142636656953016e+01
5.556250012085810113e+02 4.867097252922838635e+01
5.569141543406446999e+02 4.865048208171756983e+01
5.582033074727083886e+02 4.862995509278325557e+01
5.594924606047719635e+02 4.860939163125377860e+01
5.607816137368356522e+02 4.858879176603924321e+01
5.620707668688992271e+02 4.856815556613107532e+01
5.633599200009629158e+02 4.854748310060153216e+01
5.646490731330264907e+02 4.852677443860327600e+01
5.659382262650901794e+02 4.850602964936893358e+01
5.672273793971537543e+02 4.848524880221061295e+01
5.685165325292174430e+02 4.846443196651949137e+01
5.698056856612811316e+02 4.844357921176531789e+01
5.710948387933447066e+02 4.842269060749600840e+01
5.723839919254083952e+02 4.840176622333716239e+01
5.736731450574719702e+02 4.838080612899160826e+01
5.749622981895356588e+02 4.835981039423897698e+01
5.762514513215992338e+02 4.833877908893525444e+01
5.775406044536629224e+02 4.831771228301229115e+01
5.788297575857264974e+02 4.829661004647737599e+01
5.801189107177901860e+02 4.827547244941279558e+01
5.814080638498538747e+02 4.825429956197532988e+01
5.826972169819174496e+02 4.823309145439586132e+01
5.839863701139811383e+02 4.821184819697889168e+01
5.852755232460447132e+02 4.819056986010210863e+01
5.865646763781084019e+02 4.816925651421588839e+01
5.878538295101719768e+02 4.814790822984289775e+01
5.891429826422356655e+02 4.812652507757761811e+01
5.904321357742992404e+02 4.810510712808589062e+01
5.917212889063629291e+02 4.808365445210443312e+01
5.930104420384266177e+02 4.806216712044044925e+01
5.942995951704901927e+02 4.804064520397114535e+01
5.955887483025538813e+02 4.801908877364326855e+01
5.968779014346174563e+02 4.799749790047265918e+01
5.981670545666811449e+02 4.797587265554381730e+01
5.994562076987447199e+02 4.795421311000942666e+01
6.007453608308084085e+02 4.793251933508988571e+01
6.020345139628719835e+02 4.791079140207289555e+01
6.033236670949356721e+02 4.788902938231297668e+01
6.046128202269993608e+02 4.786723334723106404e+01
6.059019733590629357e+02 4.784540336831396701e+01
6.071911264911266244e+02 4.782353951711399986e+01
6.084802796231901993e+02 4.780164186524846315e+01
6.097694327552538880e+02 4.777971048439925994e+01
6.110585858873174629e+02 4.775774544631238427e+01
6.123477390193811516e+02 4.773574682279749481e+01
6.136368921514447266e+02 4.771371468572745300e+01
6.149260452835084152e+02 4.769164910703786120e+01
6.162151984155721038e+02 4.766955015872664347e+01
6.175043515476356788e+02 4.764741791285355532e+01
6.187935046796993674e+02 4.762525244153975024e+01
6.200826578117629424e+02 4.760305381696733917e+01
6.213718109438266310e+02 4.758082211137890027e+01
6.226609640758902060e+02 4.755855739707705254e+01
6.239501172079538946e+02 4.753625974642398688e+01
6.252392703400175833e+02 4.751392923184104689e+01
6.265284234720811583e+02 4.749156592580823855e+01
6.278175766041448469e+02 4.746916990086379684e+01
6.291067297362084219e+02 4.744674122960372387e+01
6.303958828682721105e+02 4.742427998468134831e+01
6.316850360003356855e+02 4.740178623880685649e+01
6.329741891323993741e+02 4.737926006474687313e+01
6.342633422644629491e+02 4.735670153532397819e+01
6.355524953965266377e+02 4.733411072341623793e+01
6.368416485285903264e+02 4.731148770195681408e+01
6.381308016606539013e+02 4.728883254393344515e+01
6.394199547927175900e+02 4.726614532238806987e+01
6.407091079247811649e+02 4.724342611041627293e+01
6.419982610568448536e+02 4.722067498116696527e+01
6.432874141889084285e+02 4.719789200784178007e+01
6.445765673209720035e+02 4.717507726369476728e+01
6.458657204530356921e+02 4.715223082203182514e+01
6.471548735850992671e+02 4.712935275621034492e+01
6.484440267171629557e+02 4.710644313963869223e+01
6.497331798492265307e+02 4.708350204577577358e+01
6.510223329812902193e+02 4.706052954813062428e+01
6.523114861133537943e+02 4.703752572026191103e+01
6.536006392454174829e+02 4.701449063577747012e+01
6.548897923774810579e+02 4.699142436833394498e+01
6.561789455095447465e+02 4.696832699163622493e+01
6.574680986416084352e+02 4.694519857943705432e+01
6.587572517736720101e+02 4.692203920553659202e+01
6.600464049057356988e+02 4.689884894378193536e+01
6.613355580377992737e+02 4.687562786806668669e+01
6.626247111698629624e+02 4.685237605233050573e+01
6.639138643019265373e+02 4.682909357055864774e+01
6.652030174339902260e+02 4.680578049678150876e+01
6.664921705660538009e+02 4.678243690507421348e+01
6.677813236981174896e+02 4.675906286955612501e+01
6.690704768301811782e+02 4.673565846439043980e+01
6.703596299622447532e+02 4.671222376378367613e+01
6.716487830943083281e+02 4.668875884198529747e+01
6.729379362263721305e+02 4.666526377328724351e+01
6.742270893584357054e+02 4.664173863202343995e+01
6.755162424904992804e+02 4.661818349256940763e+01
6.768053956225629690e+02 4.659459842934179363e+01
6.780945487546266577e+02 4.657098351679792358e+01
6.793837018866902326e+02 4.654733882943536827e+01
6.806728550187538076e+02 4.652366444179145333e+01
6.819620081508176099e+02 4.649996042844287558e+01
6.832511612828811849e+02 4.647622686400524827e+01
6.845403144149447598e+02 4.645246382313258238e+01
6.858294675470084485e+02 4.642867138051693132e+01
6.871186206790721371e+02 4.640484961088791493e+01
6.884077738111357121e+02 4.638099858901225758e+01
6.896969269431992871e+02 4.635711838969336895e+01
6.909860800752630894e+02 4.633320908777088931e+01
6.922752332073266643e+02 4.630927075812023475e+01
6.935643863393902393e+02 4.628530347565217085e+01
6.948535394714539279e+02 4.626130731531237927e+01
6.961426926035176166e+02 4.623728235208099591e+01
6.974318457355811915e+02 4.621322866097214899e+01
6.987209988676447665e+02 4.618914631703358253e+01
7.000101519997084552e+02 4.616503539534612344e+01
7.012993051317721438e+02 4.614089597102334750e+01
7.025884582638357188e+02 4.611672811921103232e+01
7.038776113958994074e+02 4.609253191508678782e+01
7.051667645279630960e+02 4.606830743385960858e+01
7.064559176600266710e+02 4.604405475076937648e+01
7.077450707920902460e+02 4.601977394108651254e+01
7.090342239241539346e+02 4.599546508011143686e+01
7.103233770562176232e+02 4.597112824317423474e+01
7.116125301882811982e+02 4.594676350563412370e+01
7.129016833203448869e+02 4.592237094287906984e+01
7.141908364524085755e+02 4.589795063032533307e+01
7.154799895844721505e+02 4.587350264341704076e+01
7.167691427165357254e+02 4.584902705762571884e+01
7.180582958485994141e+02 4.582452394844990096e+01
7.193474489806631027e+02 4.579999339141465242e+01
7.206366021127266777e+02 4.577543546207117231e+01
7.219257552447903663e+02 4.575085023599628897e+01
7.232149083768539413e+02 4.572623778879211898e+01
7.245040615089176299e+02 4.570159819608556262e+01
7.257932146409812049e+02 4.567693153352788471e+01
7.270823677730448935e+02 4.565223787679428824e+01
7.283715209051085822e+02 4.562751730158348806e+01
7.296606740371721571e+02 4.560276988361725614e+01
7.309498271692358458e+02 4.557799569863998101e+01
7.322389803012994207e+02 4.555319482241830542e+01
7.335281334333631094e+02 4.552836733074060049e+01
7.348172865654266843e+02 4.550351329941656076e+01
7.361064396974903730e+02 4.547863280427683463e+01
7.373955928295540616e+02 4.545372592117249866e+01
7.386847459616176366e+02 4.542879272597470219e+01
7.399738990936813252e+02 4.540383329457418427e+01
7.412630522257449002e+02 4.537884770288090408e+01
7.425522053578085888e+02 4.535383602682352944e+01
7.438413584898720501e+02 4.532879834234909566e+01
7.451305116219356250e+02 4.530373472542249402e+01
7.464196647539994274e+02 4.527864525202609514e+01
7.477088178860630023e+02 4.525352999815933686e+01
7.489979710181265773e+02 4.522838903983824110e+01
7.502871241501901522e+02 4.520322245309501596e+01
